performance_link_id,performance_id,platform,link_type,url,title,start_seconds,duration_seconds,is_official,notes
performance-link-gd-1994-09-17-queen-jane-approximately-1-5-archive-track,gd-1994-09-17-queen-jane-approximately-1-5,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d1t05.mp3,Queen Jane Approximately,,422,false,Track 5 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-ramble-on-rose-1-6-archive-track,gd-1994-09-17-ramble-on-rose-1-6,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d1t06.mp3,Ramble On Rose,,602,false,Track 6 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-space-2-7-archive-track,gd-1994-09-17-space-2-7,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d3t01.mp3,Space ->,,844,false,Track 15 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-stella-blue-2-9-archive-track,gd-1994-09-17-stella-blue-2-9,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d3t03.mp3,Stella Blue ->,,576,false,Track 17 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-terrapin-station-2-4-archive-track,gd-1994-09-17-terrapin-station-2-4,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d2t05.mp3,Terrapin Station ->,,929,false,Track 13 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-the-same-thing-1-3-archive-track,gd-1994-09-17-the-same-thing-1-3,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d1t03.mp3,The Same Thing,,425,false,Track 3 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-uncle-john-s-band-2-2-archive-track,gd-1994-09-17-uncle-john-s-band-2-2,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d2t03.mp3,Uncle John's Band ->,,591,false,Track 11 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-17-west-l-a-fadeaway-1-4-archive-track,gd-1994-09-17-west-l-a-fadeaway-1-4,archive,recording-track,https://archive.org/details/gd1994-09-17.sbd.miller.119979.flac16/gd94-09-17d1t04.mp3,West L.A. Fadeaway,,425,false,Track 4 of Internet Archive item gd1994-09-17.sbd.miller.119979.flac16 (recording-archive-gd1994-09-17-sbd-miller-119979-flac16); file gd94-09-17d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-brown-eyed-women-1-6-archive-track,gd-1994-09-29-brown-eyed-women-1-6,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t06.mp3,Brown Eyed Women,,235,false,Track 6 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-drums-2-5-archive-track,gd-1994-09-29-drums-2-5,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t01.mp3,Drums ->,,437,false,Track 12 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-estimated-prophet-2-3-archive-track,gd-1994-09-29-estimated-prophet-2-3,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d2t03.mp3,Estimated Prophet ->,,465,false,Track 10 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-eyes-of-the-world-2-2-archive-track,gd-1994-09-29-eyes-of-the-world-2-2,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d2t02.mp3,Eyes Of The World ->,,585,false,Track 9 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-hell-in-a-bucket-1-1-archive-track,gd-1994-09-29-hell-in-a-bucket-1-1,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t01.mp3,Hell In A Bucket,,238,false,Track 1 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-hes-gone-2-4-archive-track,gd-1994-09-29-hes-gone-2-4,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d2t04.mp3,He's Gone ->,,444,false,Track 11 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-i-fought-the-law-3-1-archive-track,gd-1994-09-29-i-fought-the-law-3-1,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t07.mp3,I Fought The Law,,114,false,Track 18 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-let-it-grow-1-7-archive-track,gd-1994-09-29-let-it-grow-1-7,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t07.mp3,Let It Grow,,454,false,Track 7 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-peggy-o-1-2-archive-track,gd-1994-09-29-peggy-o-1-2,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t02.mp3,Peggy-O,,229,false,Track 2 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-ramble-on-rose-1-4-archive-track,gd-1994-09-29-ramble-on-rose-1-4,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t04.mp3,Ramble On Rose,,333,false,Track 4 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-space-2-6-archive-track,gd-1994-09-29-space-2-6,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t02.mp3,Space ->,,297,false,Track 13 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-spanish-jam-2-7-archive-track,gd-1994-09-29-spanish-jam-2-7,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t03.mp3,Spanish Jam ->,,124,false,Track 14 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-sugar-magnolia-2-10-archive-track,gd-1994-09-29-sugar-magnolia-2-10,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t06.mp3,Sugar Magnolia,,355,false,Track 17 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-the-other-one-2-8-archive-track,gd-1994-09-29-the-other-one-2-8,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t04.mp3,The Other One ->,,307,false,Track 15 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-wang-dang-doodle-1-3-archive-track,gd-1994-09-29-wang-dang-doodle-1-3,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t03.mp3,Wang Dang Doodle,,240,false,Track 3 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-wharf-rat-2-9-archive-track,gd-1994-09-29-wharf-rat-2-9,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d3t05.mp3,Wharf Rat ->,,403,false,Track 16 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d3t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-09-29-when-i-paint-my-masterpiece-1-5-archive-track,gd-1994-09-29-when-i-paint-my-masterpiece-1-5,archive,recording-track,https://archive.org/details/gd1994-09-29.sbd.unknown.1815.shnf/gd94-09-29d1t05.mp3,When I Paint My Masterpiece,,213,false,Track 5 of Internet Archive item gd1994-09-29.sbd.unknown.1815.shnf (recording-archive-gd1994-09-29-sbd-unknown-1815-shnf); file gd94-09-29d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-cumberland-blues-2-2-archive-track,gd-1994-10-05-cumberland-blues-2-2,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t10.mp3,Cumberland Blues,,279,false,Track 10 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-deal-1-8-archive-track,gd-1994-10-05-deal-1-8,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t08.mp3,Deal,,489,false,Track 8 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-drums-2-6-archive-track,gd-1994-10-05-drums-2-6,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t03.mp3,Drums >,,218,false,Track 13 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-eternity-1-7-archive-track,gd-1994-10-05-eternity-1-7,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t07.mp3,Eternity,,343,false,Track 7 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-friend-of-the-devil-1-2-archive-track,gd-1994-10-05-friend-of-the-devil-1-2,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t02.mp3,Friend of the Devil,,298,false,Track 2 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-i-need-a-miracle-2-8-archive-track,gd-1994-10-05-i-need-a-miracle-2-8,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t05.mp3,I Need A Miracle >,,153,false,Track 15 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-jack-a-roe-1-4-archive-track,gd-1994-10-05-jack-a-roe-1-4,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t04.mp3,Jack-A-Roe,,171,false,Track 4 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-jack-straw-1-1-archive-track,gd-1994-10-05-jack-straw-1-1,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t01.mp3,Jack Straw,,260,false,Track 1 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-lazy-river-road-1-6-archive-track,gd-1994-10-05-lazy-river-road-1-6,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t06.mp3,Lazy River Road,,233,false,Track 6 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-midnight-hour-2-1-archive-track,gd-1994-10-05-midnight-hour-2-1,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t09.mp3,Midnight Hour,,263,false,Track 9 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-queen-jane-approximately-1-5-archive-track,gd-1994-10-05-queen-jane-approximately-1-5,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t05.mp3,Queen Jane Approximately,,218,false,Track 5 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-space-2-7-archive-track,gd-1994-10-05-space-2-7,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t04.mp3,Space >,,352,false,Track 14 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-standing-on-the-moon-2-9-archive-track,gd-1994-10-05-standing-on-the-moon-2-9,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t06.mp3,Standing on the Moon >,,313,false,Track 16 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-sugar-magnolia-2-10-archive-track,gd-1994-10-05-sugar-magnolia-2-10,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t07.mp3,Sugar Magnolia,,330,false,Track 17 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-uncle-john-s-band-2-4-archive-track,gd-1994-10-05-uncle-john-s-band-2-4,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d2t02.mp3,Uncle John's Band,,604,false,Track 12 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-05-wang-dang-doodle-1-3-archive-track,gd-1994-10-05-wang-dang-doodle-1-3,archive,recording-track,https://archive.org/details/gd94-10-05.sbd.unknown.6483.sbeok.shnf/gd94-10-05d1t03.mp3,Wang Dang Doodle,,232,false,Track 3 of Internet Archive item gd94-10-05.sbd.unknown.6483.sbeok.shnf (recording-archive-gd94-10-05-sbd-unknown-6483-sbeok-shnf); file gd94-10-05d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1994-10-06-china-cat-sunflower-2-1-archive-track,gd-1994-10-06-china-cat-sunflower-2-1,archive,recording-track,https://archive.org/details/gd1994-10-06.aud.bleich-sirmick.79554.sbeok.flac16/gd94-10-06d2t02.mp3,China Cat Sunflower >,,466,false,Track 16 of Internet Archive item gd1994-10-06.aud.bleich-sirmick.79554.sbeok.flac16 (recording-archive-gd1994-10-06-aud-bleich-sirmick-79554-sbeok-flac16); file gd94-10-06d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
