show_link_id,show_id,platform,link_type,url,title,is_official,notes
show-link-gd-1989-03-27-archive-index,gd-1989-03-27,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-03-27,All recordings on the Internet Archive: 1989-03-27 The Omni,false,"Internet Archive GratefulDead collection listing filtered to date:1989-03-27; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-03-27-relisten,gd-1989-03-27,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/03/27,Listen on Relisten: 1989-03-27 The Omni,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-03-27, 10 source(s), avg rating 8.40; retrieved 2026-09-01."
show-link-gd-1989-03-28-archive-index,gd-1989-03-28,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-03-28,All recordings on the Internet Archive: 1989-03-28 The Omni,false,"Internet Archive GratefulDead collection listing filtered to date:1989-03-28; 11 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-03-28-relisten,gd-1989-03-28,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/03/28,Listen on Relisten: 1989-03-28 The Omni,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-03-28, 11 source(s), avg rating 9.17; retrieved 2026-09-01."
show-link-gd-1989-03-30-archive-index,gd-1989-03-30,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-03-30,All recordings on the Internet Archive: 1989-03-30 Greensboro Coliseum,false,"Internet Archive GratefulDead collection listing filtered to date:1989-03-30; 12 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-03-30-relisten,gd-1989-03-30,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/03/30,Listen on Relisten: 1989-03-30 Greensboro Coliseum,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-03-30, 12 source(s), avg rating 7.75; retrieved 2026-09-01."
show-link-gd-1989-03-31-archive-index,gd-1989-03-31,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-03-31,All recordings on the Internet Archive: 1989-03-31 Greensboro Coliseum,false,"Internet Archive GratefulDead collection listing filtered to date:1989-03-31; 16 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-03-31-relisten,gd-1989-03-31,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/03/31,Listen on Relisten: 1989-03-31 Greensboro Coliseum,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-03-31, 15 source(s), avg rating 8.59; retrieved 2026-09-01."
show-link-gd-1989-04-02-archive-index,gd-1989-04-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-02,All recordings on the Internet Archive: 1989-04-02 Pittsburgh Civic Arena,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-02; 19 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-02-relisten,gd-1989-04-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/02,Listen on Relisten: 1989-04-02 Pittsburgh Civic Arena,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-02, 17 source(s), avg rating 7.91; retrieved 2026-09-01."
show-link-gd-1989-04-03-archive-index,gd-1989-04-03,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-03,All recordings on the Internet Archive: 1989-04-03 Pittsburgh Civic Arena,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-03; 19 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-03-relisten,gd-1989-04-03,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/03,Listen on Relisten: 1989-04-03 Pittsburgh Civic Arena,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-03, 18 source(s), avg rating 8.50; retrieved 2026-09-01."
show-link-gd-1989-04-05-archive-index,gd-1989-04-05,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-05,"All recordings on the Internet Archive: 1989-04-05 Crisler Arena, University of Michigan",false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-05; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-05-relisten,gd-1989-04-05,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/05,"Listen on Relisten: 1989-04-05 Crisler Arena, University of Michigan",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-05, 9 source(s), avg rating 9.25; retrieved 2026-09-01."
show-link-gd-1989-04-06-archive-index,gd-1989-04-06,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-06,"All recordings on the Internet Archive: 1989-04-06 Crisler Arena, University of Michigan",false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-06; 15 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-06-relisten,gd-1989-04-06,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/06,"Listen on Relisten: 1989-04-06 Crisler Arena, University of Michigan",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-06, 15 source(s), avg rating 8.31; retrieved 2026-09-01."
show-link-gd-1989-04-08-archive-index,gd-1989-04-08,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-08,All recordings on the Internet Archive: 1989-04-08 Riverfront Arena,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-08; 17 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-08-relisten,gd-1989-04-08,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/08,Listen on Relisten: 1989-04-08 Riverfront Arena,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-08, 17 source(s), avg rating 8.07; retrieved 2026-09-01."
show-link-gd-1989-04-09-archive-index,gd-1989-04-09,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-09,All recordings on the Internet Archive: 1989-04-09 Freedom Hall,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-09; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-09-relisten,gd-1989-04-09,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/09,Listen on Relisten: 1989-04-09 Freedom Hall,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-09, 10 source(s), avg rating 9.75; retrieved 2026-09-01."
show-link-gd-1989-04-11-archive-index,gd-1989-04-11,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-11,All recordings on the Internet Archive: 1989-04-11 Rosemont Horizon,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-11; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-11-relisten,gd-1989-04-11,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/11,Listen on Relisten: 1989-04-11 Rosemont Horizon,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-11, 9 source(s), avg rating 7.75; retrieved 2026-09-01."
show-link-gd-1989-04-12-archive-index,gd-1989-04-12,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-12,All recordings on the Internet Archive: 1989-04-12 Rosemont Horizon,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-12; 11 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-12-relisten,gd-1989-04-12,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/12,Listen on Relisten: 1989-04-12 Rosemont Horizon,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-12, 11 source(s), avg rating 8.00; retrieved 2026-09-01."
show-link-gd-1989-04-13-archive-index,gd-1989-04-13,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-13,All recordings on the Internet Archive: 1989-04-13 Rosemont Horizon,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-13; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-13-relisten,gd-1989-04-13,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/13,Listen on Relisten: 1989-04-13 Rosemont Horizon,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-13, 9 source(s), avg rating 8.00; retrieved 2026-09-01."
show-link-gd-1989-04-15-archive-index,gd-1989-04-15,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-15,All recordings on the Internet Archive: 1989-04-15 Mecca,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-15; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-15-relisten,gd-1989-04-15,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/15,Listen on Relisten: 1989-04-15 Mecca,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-15, 14 source(s), avg rating 7.07; retrieved 2026-09-01."
show-link-gd-1989-04-16-archive-index,gd-1989-04-16,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-16,All recordings on the Internet Archive: 1989-04-16 Mecca,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-16; 16 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-16-relisten,gd-1989-04-16,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/16,Listen on Relisten: 1989-04-16 Mecca,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-16, 16 source(s), avg rating 8.75; retrieved 2026-09-01."
show-link-gd-1989-04-17-archive-index,gd-1989-04-17,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-17,All recordings on the Internet Archive: 1989-04-17 Metropolitan Sports Center,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-17; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-17-relisten,gd-1989-04-17,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/17,Listen on Relisten: 1989-04-17 Metropolitan Sports Center,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-17, 9 source(s), avg rating 7.80; retrieved 2026-09-01."
show-link-gd-1989-04-28-archive-index,gd-1989-04-28,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-28,All recordings on the Internet Archive: 1989-04-28 Irvine Meadows Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-28; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-28-relisten,gd-1989-04-28,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/28,Listen on Relisten: 1989-04-28 Irvine Meadows Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-28, 10 source(s), avg rating 8.67; retrieved 2026-09-01."
show-link-gd-1989-04-29-archive-index,gd-1989-04-29,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-29,All recordings on the Internet Archive: 1989-04-29 Irvine Meadows Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-29; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-29-relisten,gd-1989-04-29,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/29,Listen on Relisten: 1989-04-29 Irvine Meadows Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-29, 10 source(s), avg rating 9.14; retrieved 2026-09-01."
show-link-gd-1989-04-30-archive-index,gd-1989-04-30,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-04-30,All recordings on the Internet Archive: 1989-04-30 Irvine Meadows Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-04-30; 6 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-04-30-relisten,gd-1989-04-30,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/04/30,Listen on Relisten: 1989-04-30 Irvine Meadows Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-04-30, 6 source(s), avg rating 7.54; retrieved 2026-09-01."
show-link-gd-1989-05-06-archive-index,gd-1989-05-06,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-05-06,"All recordings on the Internet Archive: 1989-05-06 Frost Amphitheatre, Stanford University",false,"Internet Archive GratefulDead collection listing filtered to date:1989-05-06; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-05-06-relisten,gd-1989-05-06,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/05/06,"Listen on Relisten: 1989-05-06 Frost Amphitheatre, Stanford University",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-05-06, 10 source(s), avg rating 9.17; retrieved 2026-09-01."
show-link-gd-1989-05-07-archive-index,gd-1989-05-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-05-07,"All recordings on the Internet Archive: 1989-05-07 Frost Amphitheatre, Stanford University",false,"Internet Archive GratefulDead collection listing filtered to date:1989-05-07; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-05-07-relisten,gd-1989-05-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/05/07,"Listen on Relisten: 1989-05-07 Frost Amphitheatre, Stanford University",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-05-07, 10 source(s), avg rating 8.40; retrieved 2026-09-01."
show-link-gd-1989-05-27-archive-index,gd-1989-05-27,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-05-27,All recordings on the Internet Archive: 1989-05-27 Oakland-Alameda County Coliseum Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-05-27; 7 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-05-27-relisten,gd-1989-05-27,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/05/27,Listen on Relisten: 1989-05-27 Oakland-Alameda County Coliseum Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-05-27, 7 source(s), avg rating 9.60; retrieved 2026-09-01."
show-link-gd-1989-06-18-archive-index,gd-1989-06-18,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-06-18,All recordings on the Internet Archive: 1989-06-18 Shoreline Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-06-18; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-06-18-relisten,gd-1989-06-18,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/06/18,Listen on Relisten: 1989-06-18 Shoreline Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-06-18, 10 source(s), avg rating 8.33; retrieved 2026-09-01."
show-link-gd-1989-06-19-archive-index,gd-1989-06-19,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-06-19,All recordings on the Internet Archive: 1989-06-19 Shoreline Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-06-19; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-06-19-relisten,gd-1989-06-19,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/06/19,Listen on Relisten: 1989-06-19 Shoreline Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-06-19, 9 source(s), avg rating 8.57; retrieved 2026-09-01."
show-link-gd-1989-06-21-archive-index,gd-1989-06-21,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-06-21,All recordings on the Internet Archive: 1989-06-21 Shoreline Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-06-21; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-06-21-relisten,gd-1989-06-21,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/06/21,Listen on Relisten: 1989-06-21 Shoreline Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-06-21, 13 source(s), avg rating 8.43; retrieved 2026-09-01."
show-link-gd-1989-07-02-archive-index,gd-1989-07-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-02,All recordings on the Internet Archive: 1989-07-02 Sullivan Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-02; 22 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-02-relisten,gd-1989-07-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/02,Listen on Relisten: 1989-07-02 Sullivan Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-02, 21 source(s), avg rating 9.27; retrieved 2026-09-01."
show-link-gd-1989-07-04-archive-index,gd-1989-07-04,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-04,All recordings on the Internet Archive: 1989-07-04 Rich Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-04; 20 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-04-relisten,gd-1989-07-04,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/04,Listen on Relisten: 1989-07-04 Rich Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-04, 19 source(s), avg rating 9.19; retrieved 2026-09-01."
show-link-gd-1989-07-07-archive-index,gd-1989-07-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-07,All recordings on the Internet Archive: 1989-07-07 John F. Kennedy Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-07; 23 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-07-relisten,gd-1989-07-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/07,Listen on Relisten: 1989-07-07 John F. Kennedy Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-07, 22 source(s), avg rating 9.22; retrieved 2026-09-01."
show-link-gd-1989-07-09-archive-index,gd-1989-07-09,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-09,All recordings on the Internet Archive: 1989-07-09 Giants Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-09; 19 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-09-relisten,gd-1989-07-09,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/09,Listen on Relisten: 1989-07-09 Giants Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-09, 18 source(s), avg rating 8.40; retrieved 2026-09-01."
show-link-gd-1989-07-10-archive-index,gd-1989-07-10,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-10,All recordings on the Internet Archive: 1989-07-10 Giants Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-10; 20 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-10-relisten,gd-1989-07-10,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/10,Listen on Relisten: 1989-07-10 Giants Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-10, 20 source(s), avg rating 8.61; retrieved 2026-09-01."
show-link-gd-1989-07-12-archive-index,gd-1989-07-12,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-12,All recordings on the Internet Archive: 1989-07-12 Robert F. Kennedy Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-12; 16 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-12-relisten,gd-1989-07-12,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/12,Listen on Relisten: 1989-07-12 Robert F. Kennedy Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-12, 14 source(s), avg rating 7.45; retrieved 2026-09-01."
show-link-gd-1989-07-13-archive-index,gd-1989-07-13,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-13,All recordings on the Internet Archive: 1989-07-13 Robert F. Kennedy Stadium,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-13; 15 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-13-relisten,gd-1989-07-13,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/13,Listen on Relisten: 1989-07-13 Robert F. Kennedy Stadium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-13, 14 source(s), avg rating 7.60; retrieved 2026-09-01."
show-link-gd-1989-07-15-archive-index,gd-1989-07-15,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-15,All recordings on the Internet Archive: 1989-07-15 Deer Creek Music Center,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-15; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-15-relisten,gd-1989-07-15,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/15,Listen on Relisten: 1989-07-15 Deer Creek Music Center,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-15, 14 source(s), avg rating 8.53; retrieved 2026-09-01."
show-link-gd-1989-07-17-archive-index,gd-1989-07-17,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-17,All recordings on the Internet Archive: 1989-07-17 Alpine Valley Music Theatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-17; 17 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-17-relisten,gd-1989-07-17,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/17,Listen on Relisten: 1989-07-17 Alpine Valley Music Theatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-17, 16 source(s), avg rating 9.61; retrieved 2026-09-01."
show-link-gd-1989-07-18-archive-index,gd-1989-07-18,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-18,All recordings on the Internet Archive: 1989-07-18 Alpine Valley Music Theatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-18; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-18-relisten,gd-1989-07-18,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/18,Listen on Relisten: 1989-07-18 Alpine Valley Music Theatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-18, 14 source(s), avg rating 9.35; retrieved 2026-09-01."
show-link-gd-1989-07-19-archive-index,gd-1989-07-19,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-07-19,All recordings on the Internet Archive: 1989-07-19 Alpine Valley Music Theatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-07-19; 18 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-07-19-relisten,gd-1989-07-19,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/07/19,Listen on Relisten: 1989-07-19 Alpine Valley Music Theatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-07-19, 17 source(s), avg rating 9.63; retrieved 2026-09-01."
show-link-gd-1989-08-04-archive-index,gd-1989-08-04,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-08-04,All recordings on the Internet Archive: 1989-08-04 Cal Expo Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-08-04; 9 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-08-04-relisten,gd-1989-08-04,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/08/04,Listen on Relisten: 1989-08-04 Cal Expo Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-08-04, 9 source(s), avg rating 8.96; retrieved 2026-09-01."
show-link-gd-1989-08-05-archive-index,gd-1989-08-05,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-08-05,All recordings on the Internet Archive: 1989-08-05 Cal Expo Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-08-05; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-08-05-relisten,gd-1989-08-05,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/08/05,Listen on Relisten: 1989-08-05 Cal Expo Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-08-05, 14 source(s), avg rating 8.33; retrieved 2026-09-01."
show-link-gd-1989-08-06-archive-index,gd-1989-08-06,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-08-06,All recordings on the Internet Archive: 1989-08-06 Cal Expo Amphitheatre,false,"Internet Archive GratefulDead collection listing filtered to date:1989-08-06; 10 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-08-06-relisten,gd-1989-08-06,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/08/06,Listen on Relisten: 1989-08-06 Cal Expo Amphitheatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-08-06, 10 source(s), avg rating 9.67; retrieved 2026-09-01."
show-link-gd-1989-08-17-archive-index,gd-1989-08-17,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-08-17,"All recordings on the Internet Archive: 1989-08-17 William Randolph Hearst Greek Theatre, UC Berkeley",false,"Internet Archive GratefulDead collection listing filtered to date:1989-08-17; 14 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-08-17-relisten,gd-1989-08-17,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/08/17,"Listen on Relisten: 1989-08-17 William Randolph Hearst Greek Theatre, UC Berkeley",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-08-17, 13 source(s), avg rating 8.57; retrieved 2026-09-01."
show-link-gd-1989-08-18-archive-index,gd-1989-08-18,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1989-08-18,"All recordings on the Internet Archive: 1989-08-18 William Randolph Hearst Greek Theatre, UC Berkeley",false,"Internet Archive GratefulDead collection listing filtered to date:1989-08-18; 17 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1989-08-18-relisten,gd-1989-08-18,relisten,streaming-show-page,https://relisten.net/grateful-dead/1989/08/18,"Listen on Relisten: 1989-08-18 William Randolph Hearst Greek Theatre, UC Berkeley",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1989: display_date 1989-08-18, 17 source(s), avg rating 9.60; retrieved 2026-09-01."
